reserva_id,fecha_llegada,fecha_salida,mes_llegada,año_llegada,building_code,building_public,canal,canal_tipo,estado,es_reserva_activa,noches,precio_total,adr,cliente_hash,apt_public
131420830,2026-06-19,2026-06-21,2026-06,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,2,162.0,81.0,66683215,E-07
133923817,2026-06-19,2026-06-21,2026-06,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,2,462.0,231.0,86142515,D-05
133923822,2026-06-19,2026-06-21,2026-06,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,2,1042.0,521.0,86142515,D-02
134927052,2026-06-19,2026-06-21,2026-06,2026,B,Edificio B — City Center,Airbnb,OTA,reservation,True,2,1222.0,611.0,35925521,B-05
135107462,2026-06-19,2026-06-21,2026-06,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,2,1102.0,551.0,78614210,D-03
135107467,2026-06-19,2026-06-21,2026-06,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,2,462.0,231.0,78614210,D-08
135173902,2026-06-19,2026-06-21,2026-06,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,2,654.0,327.0,51542023,C-07
135728262,2026-06-19,2026-06-21,2026-06,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,2,522.0,261.0,26392403,B-03
135728267,2026-06-19,2026-06-21,2026-06,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,2,522.0,261.0,26392403,B-09
135728272,2026-06-19,2026-06-21,2026-06,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,2,522.0,261.0,26392403,B-06
135728277,2026-06-19,2026-06-21,2026-06,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,2,492.0,246.0,26392403,B-04
136772112,2026-06-19,2026-06-21,2026-06,2026,C,Edificio C — Riverside,Booking.com,OTA,cancellation,False,2,480.0,240.0,87695593,C-01
137426417,2026-06-19,2026-06-21,2026-06,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,2,502.0,251.0,33713562,B-08
131120625,2026-06-20,2026-06-21,2026-06,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,244.08,244.08,37210993,C-08
131147280,2026-06-20,2026-06-21,2026-06,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,199.26,199.26,59872180,C-03
131176225,2026-06-20,2026-06-21,2026-06,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,180.0,180.0,79294020,B-02
131578220,2026-06-20,2026-06-21,2026-06,2026,C,Edificio C — Riverside,Booking.com,OTA,cancellation,False,1,307.8,307.8,12619211,C-04
132447002,2026-06-20,2026-06-21,2026-06,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,244.08,244.08,82927452,C-05
132680682,2026-06-20,2026-06-21,2026-06,2026,C,Edificio C — Riverside,Booking.com,OTA,cancellation,False,1,234.0,234.0,80594187,C-09
131335460,2026-07-01,2026-07-04,2026-07,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,3,525.6,175.20000000000002,85161327,D-05
132741387,2026-07-01,2026-07-05,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,4,573.47,143.3675,57300545,C-02
131600200,2026-07-01,2026-07-08,2026-07,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,7,992.4,141.77142857142857,59790008,D-08
133024227,2026-07-02,2026-07-03,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,131.0,131.0,78069894,C-09
133024232,2026-07-02,2026-07-03,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,125.0,125.0,78069894,C-04
134260602,2026-07-02,2026-07-03,2026-07,2026,B,Edificio B — City Center,Airbnb,OTA,cancellation,False,1,230.0,230.0,23248683,B-05
134331702,2026-07-02,2026-07-03,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,cancellation,False,1,66.0,66.0,20486345,E-08
134723942,2026-07-02,2026-07-03,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,131.0,131.0,43617640,B-02
131661450,2026-07-02,2026-07-05,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,cancellation,False,3,611.4,203.8,41265739,C-07
133394267,2026-07-02,2026-07-05,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,3,590.76,196.92,39618356,C-07
134492722,2026-07-02,2026-07-05,2026-07,2026,D,Edificio D — Old Quarter,Booking.com,OTA,cancellation,False,3,1485.6,495.2,84072217,D-03
134492727,2026-07-02,2026-07-05,2026-07,2026,D,Edificio D — Old Quarter,Booking.com,OTA,cancellation,False,3,546.6,182.2,84072217,D-07
136205412,2026-07-03,2026-07-04,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,228.0,228.0,19949069,C-04
134388137,2026-07-03,2026-07-05,2026-07,2026,A,Edificio A — Urban District,Booking.com,OTA,reservation,True,2,261.0,130.5,30020399,A-01
135588622,2026-07-03,2026-07-05,2026-07,2026,D,Edificio D — Old Quarter,Airbnb,OTA,reservation,True,2,894.3,447.15,38427047,D-04
135911642,2026-07-03,2026-07-05,2026-07,2026,D,Edificio D — Old Quarter,Direct booking,Directo,reservation,True,2,712.0,356.0,66575915,D-03
135911992,2026-07-03,2026-07-05,2026-07,2026,D,Edificio D — Old Quarter,Direct booking,Directo,reservation,True,2,778.0,389.0,54285592,D-02
137041352,2026-07-03,2026-07-05,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,2,480.0,240.0,63391522,C-09
135819032,2026-07-03,2026-07-06,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,3,709.0,236.3333333333333,63034055,B-07
137110852,2026-07-03,2026-07-07,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,cancellation,False,4,794.4,198.6,12512695,B-04
131026030,2026-07-04,2026-07-06,2026-07,2026,A,Edificio A — Urban District,Booking.com,OTA,cancellation,False,2,237.6,118.8,44045924,A-01
131191405,2026-07-04,2026-07-06,2026-07,2026,B,Edificio B — City Center,Airbnb,OTA,reservation,True,2,450.0,225.0,56328925,B-05
131278710,2026-07-04,2026-07-06,2026-07,2026,C,Edificio C — Riverside,Airbnb,OTA,reservation,True,2,291.0,145.5,50541081,C-01
132864397,2026-07-04,2026-07-07,2026-07,2026,B,Edificio B — City Center,Website,Directo,reservation,True,3,415.0,138.33333333333334,66425514,B-08
137420942,2026-07-04,2026-07-07,2026-07,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,3,499.8,166.6,30676566,D-05
131109470,2026-07-05,2026-07-06,2026-07,2026,A,Edificio A — Urban District,Booking.com,OTA,reservation,True,1,54.9,54.9,44045924,A-02
132586382,2026-07-05,2026-07-06,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,131.0,131.0,18560209,B-02
133824877,2026-07-05,2026-07-06,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,45.0,45.0,84164110,E-12
137404442,2026-07-05,2026-07-07,2026-07,2026,A,Edificio A — Urban District,Booking.com,OTA,reservation,True,2,154.0,77.0,78393252,A-01
132674452,2026-07-05,2026-07-08,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,cancellation,False,3,198.0,66.0,55696493,E-07
132681722,2026-07-05,2026-07-08,2026-07,2026,E,Edificio E — Budget Inn,Airbnb,OTA,reservation,True,3,180.0,60.0,71648079,E-04
131031780,2026-07-05,2026-07-10,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,5,952.2,190.44,16931012,B-01
136083722,2026-07-06,2026-07-07,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,155.0,155.0,26195689,B-07
136790372,2026-07-06,2026-07-07,2026-07,2026,D,Edificio D — Old Quarter,Airbnb,OTA,reservation,True,1,220.0,220.0,54675889,D-02
132922837,2026-07-06,2026-07-08,2026-07,2026,C,Edificio C — Riverside,Airbnb,OTA,reservation,True,2,340.0,170.0,50758125,C-07
133540612,2026-07-06,2026-07-08,2026-07,2026,B,Edificio B — City Center,Airbnb,OTA,reservation,True,2,380.0,190.0,41083402,B-05
134888982,2026-07-06,2026-07-08,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,cancellation,False,2,132.0,66.0,87987315,E-10
134891247,2026-07-06,2026-07-08,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,2,110.0,55.0,87987315,E-10
135060527,2026-07-06,2026-07-08,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,2,250.0,125.0,57932010,C-04
137079262,2026-07-06,2026-07-08,2026-07,2026,D,Edificio D — Old Quarter,Airbnb,OTA,reservation,True,2,374.0,187.0,44227092,D-01
137478277,2026-07-06,2026-07-08,2026-07,2026,D,Edificio D — Old Quarter,Booking.com,OTA,modification of booking,False,2,708.0,354.0,20509291,D-03
131142000,2026-07-06,2026-07-09,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,3,450.0,150.0,74673022,B-06
131902837,2026-07-06,2026-07-09,2026-07,2026,A,Edificio A — Urban District,Booking.com,OTA,cancellation,False,3,291.6,97.2,88690151,A-01
132897732,2026-07-06,2026-07-09,2026-07,2026,C,Edificio C — Riverside,Airbnb,OTA,reservation,True,3,330.0,110.0,13448785,C-01
136134162,2026-07-06,2026-07-09,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,3,272.7,90.9,73521874,C-03
137476457,2026-07-06,2026-07-09,2026-07,2026,D,Edificio D — Old Quarter,Booking.com,OTA,cancellation,False,3,1062.0,354.0,21082391,D-04
131235555,2026-07-07,2026-07-08,2026-07,2026,A,Edificio A — Urban District,Booking.com,OTA,reservation,True,1,61.0,61.0,42332010,A-02
134449537,2026-07-07,2026-07-08,2026-07,2026,B,Edificio B — City Center,Airbnb,OTA,reservation,True,1,120.0,120.0,30671839,B-09
134594212,2026-07-07,2026-07-08,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,45.0,45.0,49696014,E-13
137784862,2026-07-07,2026-07-08,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,122.58,122.58,85866382,C-02
132265902,2026-07-07,2026-07-09,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,2,302.4,151.2,75527841,B-02
132943882,2026-07-07,2026-07-09,2026-07,2026,A,Edificio A — Urban District,Booking.com,OTA,cancellation,False,2,221.4,110.7,70961571,A-01
133379187,2026-07-07,2026-07-09,2026-07,2026,D,Edificio D — Old Quarter,Booking.com,OTA,modification of booking,False,2,242.4,121.2,50459950,D-05
133521657,2026-07-07,2026-07-09,2026-07,2026,B,Edificio B — City Center,Airbnb,OTA,reservation,True,2,360.0,180.0,82174775,B-07
134902662,2026-07-07,2026-07-10,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,3,486.0,162.0,25265690,B-03
137165492,2026-07-07,2026-07-10,2026-07,2026,D,Edificio D — Old Quarter,Airbnb,OTA,reservation,True,3,1140.7,380.23333333333335,51197218,D-02
131417015,2026-07-08,2026-07-09,2026-07,2026,A,Edificio A — Urban District,Booking.com,OTA,reservation,True,1,91.0,91.0,66546521,A-02
133404432,2026-07-08,2026-07-09,2026-07,2026,C,Edificio C — Riverside,Airbnb,OTA,reservation,True,1,110.0,110.0,44676263,C-07
133514517,2026-07-08,2026-07-09,2026-07,2026,B,Edificio B — City Center,Airbnb,OTA,reservation,True,1,190.0,190.0,98839910,B-05
133609762,2026-07-08,2026-07-09,2026-07,2026,OTRO,Otros,Direct booking,Directo,modification of booking,False,1,25.0,25.0,24404391,OTRO-01
134119547,2026-07-08,2026-07-09,2026-07,2026,E,Edificio E — Budget Inn,Direct booking,Directo,modification of booking,False,1,48.0,48.0,26709393,E-15
134119832,2026-07-08,2026-07-09,2026-07,2026,E,Edificio E — Budget Inn,Direct booking,Directo,reservation,True,1,56.0,56.0,26709393,E-04
134119947,2026-07-08,2026-07-09,2026-07,2026,E,Edificio E — Budget Inn,Direct booking,Directo,reservation,True,1,48.0,48.0,26709393,E-14
134120957,2026-07-08,2026-07-09,2026-07,2026,E,Edificio E — Budget Inn,Direct booking,Directo,reservation,True,1,56.0,56.0,26709393,E-02
134121222,2026-07-08,2026-07-09,2026-07,2026,E,Edificio E — Budget Inn,Direct booking,Directo,reservation,True,1,48.0,48.0,26709393,E-03
134121457,2026-07-08,2026-07-09,2026-07,2026,E,Edificio E — Budget Inn,Direct booking,Directo,reservation,True,1,48.0,48.0,26709393,E-01
134832907,2026-07-08,2026-07-09,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,55.0,55.0,38933009,E-08
135303522,2026-07-08,2026-07-09,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,54.0,54.0,89274108,E-13
135587932,2026-07-08,2026-07-09,2026-07,2026,C,Edificio C — Riverside,Airbnb,OTA,reservation,True,1,130.0,130.0,65077543,C-04
137788607,2026-07-08,2026-07-09,2026-07,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,1,116.0,116.0,25342418,D-08
131296845,2026-07-08,2026-07-10,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,cancellation,False,2,331.45,165.725,86563197,C-03
132109772,2026-07-08,2026-07-10,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,2,331.45,165.725,20729046,C-02
132121827,2026-07-08,2026-07-10,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,2,174.0,87.0,79675980,E-11
132263512,2026-07-08,2026-07-10,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,cancellation,False,2,409.2,204.6,75527841,B-02
133553742,2026-07-08,2026-07-10,2026-07,2026,D,Edificio D — Old Quarter,Booking.com,OTA,cancellation,False,2,379.2,189.6,18121315,D-08
132089907,2026-07-08,2026-07-13,2026-07,2026,C,Edificio C — Riverside,Airbnb,OTA,reservation,True,5,1123.0,224.6,42586047,C-08
131263460,2026-07-08,2026-07-14,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,6,1323.6,220.6,51061706,B-08
131214660,2026-07-09,2026-07-10,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,90.0,90.0,60458613,E-10
133279167,2026-07-09,2026-07-10,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,205.0,205.0,41057439,B-02
133279172,2026-07-09,2026-07-10,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,201.0,201.0,41057439,B-09
133784897,2026-07-09,2026-07-10,2026-07,2026,B,Edificio B — City Center,Airbnb,OTA,reservation,True,1,201.0,201.0,11638045,B-06
136479552,2026-07-09,2026-07-10,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,216.0,216.0,12077717,C-04
136873512,2026-07-09,2026-07-10,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,243.0,243.0,21066578,C-09
136873517,2026-07-09,2026-07-10,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,256.2,256.2,21066578,C-07
137307387,2026-07-09,2026-07-10,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,73.2,73.2,83431984,E-13
132238762,2026-07-09,2026-07-11,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,2,170.4,85.2,62458092,E-06
132770192,2026-07-09,2026-07-11,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,cancellation,False,2,252.0,126.0,13490923,E-07
132986887,2026-07-09,2026-07-11,2026-07,2026,C,Edificio C — Riverside,Airbnb,OTA,reservation,True,2,521.0,260.5,19973372,C-01
131267430,2026-07-09,2026-07-12,2026-07,2026,A,Edificio A — Urban District,Booking.com,OTA,reservation,True,3,602.1,200.7,63583655,A-01
131473415,2026-07-09,2026-07-12,2026-07,2026,A,Edificio A — Urban District,Booking.com,OTA,reservation,True,3,595.0,198.3333333333333,55611829,A-02
131804330,2026-07-09,2026-07-12,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,3,398.4,132.79999999999998,63188366,E-09
131899087,2026-07-09,2026-07-12,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,3,919.2,306.40000000000003,65897208,B-04
132208637,2026-07-09,2026-07-12,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,3,816.48,272.16,19228538,C-05
132465002,2026-07-09,2026-07-12,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,3,223.0,74.33333333333333,26709393,E-03
132465007,2026-07-09,2026-07-12,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,3,332.0,110.66666666666669,26709393,E-02
132465012,2026-07-09,2026-07-12,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,3,332.0,110.66666666666669,26709393,E-04
132465022,2026-07-09,2026-07-12,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,modification of booking,False,3,267.6,89.2,26709393,E-15
132465027,2026-07-09,2026-07-12,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,3,223.0,74.33333333333333,26709393,E-14
132465032,2026-07-09,2026-07-12,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,3,223.0,74.33333333333333,26709393,E-01
132773537,2026-07-09,2026-07-12,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,cancellation,False,3,396.0,132.0,13490923,E-07
135962617,2026-07-15,2026-07-17,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,2,320.4,160.2,70456038,C-06
137550122,2026-07-15,2026-07-17,2026-07,2026,D,Edificio D — Old Quarter,Airbnb,OTA,reservation,True,2,387.2,193.6,81283621,D-03
133467997,2026-07-15,2026-07-19,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,cancellation,False,4,264.0,66.0,45231900,E-12
135317457,2026-07-15,2026-07-19,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,4,926.4,231.6,51878502,B-08
131968812,2026-07-16,2026-07-17,2026-07,2026,B,Edificio B — City Center,Airbnb,OTA,reservation,True,1,210.0,210.0,83675129,B-05
132878667,2026-07-16,2026-07-17,2026-07,2026,A,Edificio A — Urban District,Booking.com,OTA,reservation,True,1,113.4,113.4,51174165,A-02
135033362,2026-07-16,2026-07-17,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,136.0,136.0,42654651,C-07
135162492,2026-07-16,2026-07-17,2026-07,2026,D,Edificio D — Old Quarter,Airbnb,OTA,cancellation,False,1,111.1,111.1,82734104,D-05
135599422,2026-07-16,2026-07-17,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,120.0,120.0,22553527,B-09
135829087,2026-07-16,2026-07-17,2026-07,2026,B,Edificio B — City Center,Airbnb,OTA,cancellation,False,1,140.0,140.0,82734104,B-04
132032102,2026-07-16,2026-07-18,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,2,374.4,187.2,28651291,B-02
137263772,2026-07-16,2026-07-19,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,3,255.6,85.2,35305080,E-08
137263777,2026-07-16,2026-07-19,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,3,255.6,85.2,35305080,E-11
137263782,2026-07-16,2026-07-19,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,3,255.6,85.2,35305080,E-02
137263787,2026-07-16,2026-07-19,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,3,202.8,67.60000000000001,21725987,E-14
137263792,2026-07-16,2026-07-19,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,3,202.8,67.60000000000001,35305080,E-05
137471502,2026-07-16,2026-07-19,2026-07,2026,E,Edificio E — Budget Inn,Airbnb,OTA,reservation,True,3,169.0,56.333333333333336,35282665,E-12
137796932,2026-07-16,2026-07-19,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,3,632.0,210.66666666666663,28523654,B-03
135347337,2026-07-16,2026-07-20,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,4,220.0,55.0,14345576,E-03
134640687,2026-07-17,2026-07-18,2026-07,2026,B,Edificio B — City Center,Airbnb,OTA,reservation,True,1,414.0,414.0,11016818,B-05
135949147,2026-07-17,2026-07-18,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,240.0,240.0,54206793,B-07
135602672,2026-07-17,2026-07-19,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,2,337.28,168.64,25169902,C-02
135603012,2026-07-17,2026-07-19,2026-07,2026,C,Edificio C — Riverside,Website,Directo,reservation,True,2,332.0,166.0,61735596,C-03
135603677,2026-07-17,2026-07-19,2026-07,2026,C,Edificio C — Riverside,Website,Directo,reservation,True,2,332.0,166.0,11804392,C-09
136963402,2026-07-17,2026-07-19,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,2,452.0,226.0,84636213,B-06
137370797,2026-07-17,2026-07-19,2026-07,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,2,1066.0,533.0,50101186,D-01
137370802,2026-07-17,2026-07-19,2026-07,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,2,1126.0,563.0,50101186,D-03
137370807,2026-07-17,2026-07-19,2026-07,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,2,330.0,165.0,50101186,D-07
135269147,2026-07-17,2026-07-20,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,3,626.94,208.98,65338512,C-07
135474647,2026-07-17,2026-07-21,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,4,771.12,192.78,82602584,C-04
131513595,2026-07-18,2026-07-19,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,cancellation,False,1,180.79,180.79,31663083,C-03
137559632,2026-07-18,2026-07-19,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,240.0,240.0,18347516,B-07
133249887,2026-07-18,2026-07-20,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,cancellation,False,2,374.4,187.2,34946164,B-02
135196192,2026-07-18,2026-07-20,2026-07,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,2,374.4,187.2,25639502,D-08
135866557,2026-07-18,2026-07-20,2026-07,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,2,322.0,161.0,75670575,D-05
131125855,2026-07-18,2026-07-21,2026-07,2026,B,Edificio B — City Center,Website,Directo,reservation,True,3,694.0,231.3333333333333,58569819,B-05
134435857,2026-07-18,2026-07-21,2026-07,2026,A,Edificio A — Urban District,Booking.com,OTA,cancellation,False,3,394.74,131.58,62111665,A-01
134559462,2026-07-18,2026-07-22,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,4,805.2,201.3,37546660,B-01
131088470,2026-07-19,2026-07-20,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,122.47,122.47,83235669,C-02
133274972,2026-07-19,2026-07-20,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,54.0,54.0,90043430,E-13
136880112,2026-07-19,2026-07-20,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,135.0,135.0,78370038,B-06
136880117,2026-07-19,2026-07-20,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,101.0,101.0,78370038,B-02
136880122,2026-07-19,2026-07-20,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,150.0,150.0,78370038,B-03
133783797,2026-07-19,2026-07-21,2026-07,2026,C,Edificio C — Riverside,Website,Directo,reservation,True,2,264.0,132.0,35060539,C-08
134816227,2026-07-19,2026-07-22,2026-07,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,3,333.0,111.0,49854015,D-07
135743982,2026-07-19,2026-07-22,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,3,477.0,159.0,25922357,B-09
131004685,2026-07-19,2026-07-23,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,4,636.0,159.0,60204582,B-04
135797682,2026-07-19,2026-07-23,2026-07,2026,OTRO,Otros,Direct booking,Directo,modification of booking,False,4,100.0,25.0,60137945,OTRO-01
134909417,2026-07-19,2026-07-26,2026-07,2026,B,Edificio B — City Center,Airbnb,OTA,reservation,True,7,1261.0,180.14285714285714,73965896,B-07
135755522,2026-07-20,2026-07-21,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,144.18,144.18,55173104,C-07
136727212,2026-07-20,2026-07-22,2026-07,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,2,422.0,211.0,37959447,D-02
137110827,2026-07-20,2026-07-22,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,2,272.4,136.2,27978808,C-09
135407207,2026-07-20,2026-07-23,2026-07,2026,D,Edificio D — Old Quarter,Airbnb,OTA,reservation,True,3,646.8,215.6,59700226,D-01
137772342,2026-07-20,2026-07-23,2026-07,2026,D,Edificio D — Old Quarter,Airbnb,OTA,reservation,True,3,679.8,226.6,74429846,D-03
131029440,2026-07-21,2026-07-22,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,122.47,122.47,83235669,C-02
133965782,2026-07-21,2026-07-22,2026-07,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,1,101.0,101.0,14544670,D-08
134280672,2026-07-21,2026-07-22,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,135.0,135.0,70775750,B-03
136236622,2026-07-21,2026-07-22,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,144.18,144.18,47454411,C-04
136342417,2026-07-21,2026-07-22,2026-07,2026,B,Edificio B — City Center,Airbnb,OTA,reservation,True,1,210.0,210.0,88842457,B-05
132350747,2026-07-21,2026-07-23,2026-07,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,2,302.4,151.2,72453595,B-02
132468702,2026-07-21,2026-07-23,2026-07,2026,B,Edificio B — City Center,Airbnb,OTA,reservation,True,2,320.0,160.0,31465731,B-06
132531572,2026-07-21,2026-07-23,2026-07,2026,C,Edificio C — Riverside,Airbnb,OTA,reservation,True,2,202.0,101.0,11696572,C-03
132836267,2026-07-21,2026-07-23,2026-07,2026,C,Edificio C — Riverside,Airbnb,OTA,reservation,True,2,282.0,141.0,24184638,C-01
133010047,2026-07-21,2026-07-23,2026-07,2026,D,Edificio D — Old Quarter,Airbnb,OTA,reservation,True,2,222.2,111.1,32804035,D-05
133526082,2026-07-21,2026-07-23,2026-07,2026,B,Edificio B — City Center,Airbnb,OTA,reservation,True,2,340.0,170.0,37890667,B-08
133693602,2026-07-21,2026-07-23,2026-07,2026,A,Edificio A — Urban District,Booking.com,OTA,reservation,True,2,194.4,97.2,27917531,A-01
136289162,2026-07-21,2026-07-30,2026-07,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,9,532.8,59.2,68113799,E-01
135399462,2026-07-22,2026-07-23,2026-07,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,160.2,160.2,87178144,C-06
