id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,price_clean,host_type,price_tier
1275193888762881617,658887525,Vizcaya,Bilbao,43.26707127143118,-2.923087308722346,Entire home/apt,128.0,1,40,2025-09-28,4.58,1,329,40,ESFCTU00004802500002722200000000000000000000EBI032241,128.0,Individual (1),Mid-scale (€120-180)
1276192199304394204,53078816,Vizcaya,Bilbao,43.24942667734256,-2.9373859986662865,Entire home/apt,95.0,1,28,2025-09-17,2.96,14,176,28,Exempt,95.0,Profesional (10+),Economy (€75-120)
1276612318921973016,348197632,Vizcaya,Bilbao,43.264893274678776,-2.958738135581971,Entire home/apt,88.0,2,8,2025-09-09,0.99,37,76,8,EBI03203,88.0,Profesional (10+),Economy (€75-120)
1278046847293075410,659510740,Vizcaya,Bilbao,43.25722637786402,-2.93612069432962,Entire home/apt,101.0,2,23,2025-08-23,2.12,1,314,23,ESFCTU00004802700045192200000000000000000000EBI032135,101.0,Individual (1),Economy (€75-120)
1279501537869004022,659729695,Vizcaya,Bilbao,43.26660646948933,-2.9143401235342026,Entire home/apt,88.0,2,59,2025-09-28,5.43,1,175,59,EB103254,88.0,Individual (1),Economy (€75-120)
1280453401085473115,335700195,Vizcaya,Bilbao,43.26561864313903,-2.914734049157066,Private room,56.0,1,6,2025-07-19,0.54,1,363,6,,56.0,Individual (1),Budget (<€75)
1284670111594849753,15531075,Vizcaya,Bilbao,43.25504975433256,-2.92144700906454,Private room,58.0,2,41,2025-09-05,4.16,2,345,41,ESHFTU00004802600028549000200000000000000000LBI000510,58.0,Pequeño (2-3),Budget (<€75)
1289156598171518765,23933343,Vizcaya,Bilbao,43.2517106435826,-2.923579322753913,Entire home/apt,70.0,31,2,2025-09-12,0.97,1,159,2,,70.0,Individual (1),Budget (<€75)
1290572730528917247,73896888,Vizcaya,Bilbao,43.25453397948981,-2.938234431162273,Entire home/apt,88.0,2,33,2025-09-24,3.19,1,152,33,ESFCTU00004802700087008200000000000000000000EBI028642,88.0,Individual (1),Economy (€75-120)
1292041133848820532,662625826,Vizcaya,Bilbao,43.254594130686186,-2.935280651833923,Entire home/apt,100.0,2,0,,,1,256,0,ESFCTU00004802700053474800000000000000000000EBI028198,100.0,Individual (1),Economy (€75-120)
1292284989901146259,38281127,Vizcaya,Bilbao,43.25817146352815,-2.9535523165703523,Private room,104.0,1,2,2025-05-04,0.26,3,89,2,,104.0,Pequeño (2-3),Economy (€75-120)
1297657635506788206,663883483,Vizcaya,Bilbao,43.258092603714175,-2.93983329355278,Entire home/apt,161.0,1,6,2025-08-13,0.59,1,332,6,ESFCTU00004802700093623800000000000000000000EB1027719,161.0,Individual (1),Mid-scale (€120-180)
1299972278453460859,664405888,Vizcaya,Bilbao,43.26421,-2.92657,Entire home/apt,157.0,1,6,2025-08-11,0.61,1,339,6,ESFCTU00004802200022855000000000000000000000EBI019666,157.0,Individual (1),Mid-scale (€120-180)
1302060079472494704,65619920,Vizcaya,Bilbao,43.25362350354954,-2.921030149073789,Entire home/apt,155.0,2,6,2025-09-14,0.67,4,326,6,,155.0,Mediano (4-10),Mid-scale (€120-180)
1304256583379431463,85246818,Vizcaya,Bilbao,43.25592142062396,-2.924354047755002,Entire home/apt,138.0,1,12,2025-08-27,1.32,47,351,12,ESFCTU00004802600031462600000000000000000000EBI004253,138.0,Profesional (10+),Mid-scale (€120-180)
1305797603178201896,107277055,Vizcaya,Bilbao,43.252748,-2.9229858,Private room,27.0,32,46,2025-08-08,4.91,1,332,46,,27.0,Individual (1),Budget (<€75)
1310810844388787574,666796396,Vizcaya,Bilbao,43.2676127,-2.9309377,Private room,221.0,1,1,2025-02-16,0.13,1,114,1,,221.0,Individual (1),Upscale (€180-300)
1311700976302222696,666982068,Vizcaya,Bilbao,43.257575,-2.9382047,Entire home/apt,100.0,1,41,2025-09-26,4.62,1,337,41,ESFCTU00004802700009559100000000000000000000EBI020725,100.0,Individual (1),Economy (€75-120)
1313122071955481681,46274462,Vizcaya,Bilbao,43.25924639999999,-2.9218037,Entire home/apt,134.0,2,45,2025-09-22,5.58,1,27,45,ESFCTU00004802600021281600000000000000000000EBI017206,134.0,Individual (1),Mid-scale (€120-180)
1318054739504713849,668366897,Vizcaya,Bilbao,43.25475503967628,-2.9253736619018578,Private room,61.0,1,42,2025-09-14,4.57,3,65,42,ESHFTU00004802700059077500100000000000000000LBI003587,61.0,Pequeño (2-3),Budget (<€75)
1318141663484926527,668055616,Vizcaya,Bilbao,43.2577673,-2.9215626,Private room,72.0,1,27,2025-09-18,3.79,5,138,27,,72.0,Mediano (4-10),Budget (<€75)
1318153066171646879,668055616,Vizcaya,Bilbao,43.2577673,-2.9215626,Private room,84.0,1,34,2025-09-17,3.7,5,141,34,,84.0,Mediano (4-10),Economy (€75-120)
1318157792898508092,668055616,Vizcaya,Bilbao,43.2577673,-2.9215626,Private room,79.0,1,3,2025-07-27,0.33,5,130,3,,79.0,Mediano (4-10),Economy (€75-120)
1319742071150534511,668366897,Vizcaya,Bilbao,43.25473941174905,-2.9252502802871727,Private room,55.0,2,42,2025-09-13,4.62,3,72,42,ESHFTU00004802700059077500200000000000000000LBI003586,55.0,Pequeño (2-3),Budget (<€75)
1319756032850552149,668366897,Vizcaya,Bilbao,43.25473941174905,-2.925266373541262,Private room,51.0,1,33,2025-09-14,3.63,3,82,33,ESHFTU00004802700059077500300000000000000000LBI003585,51.0,Pequeño (2-3),Budget (<€75)
1320267605632910906,485801266,Vizcaya,Bilbao,43.26085,-2.93503,Entire home/apt,101.0,3,10,2025-07-02,1.42,29,149,10,ESFCTU00004802700097682100000000000000000000EBI025205,101.0,Profesional (10+),Economy (€75-120)
1323830099401668064,508702597,Vizcaya,Bilbao,43.25811,-2.92236,Entire home/apt,127.0,1,36,2025-09-27,4.78,4,48,36,ESFCTU00004802600038019500000000000000000000EBI021124,127.0,Mediano (4-10),Mid-scale (€120-180)
1323838418597043070,508702597,Vizcaya,Bilbao,43.25685,-2.92445,Entire home/apt,176.0,1,32,2025-09-25,4.25,4,37,32,ESFCTU00004802600029036400000000000000000000EBI019280,176.0,Mediano (4-10),Mid-scale (€120-180)
1323989246304464317,4860687,Vizcaya,Bilbao,43.26600854851837,-2.9337934466530857,Private room,206.0,1,0,,,2,24,0,LBI00638,206.0,Pequeño (2-3),Upscale (€180-300)
1324620366148380134,53078816,Vizcaya,Bilbao,43.26034,-2.91774,Private room,84.0,1,38,2025-09-27,6.13,14,173,38,,84.0,Profesional (10+),Economy (€75-120)
1330414057979034333,671858582,Vizcaya,Bilbao,43.25567100990477,-2.924552289468333,Private room,91.0,2,4,2025-07-28,0.63,2,293,4,Exempt,91.0,Pequeño (2-3),Economy (€75-120)
1330975584458086685,672023052,Vizcaya,Bilbao,43.25455093225451,-2.925303458692888,Entire home/apt,118.0,1,16,2025-09-14,1.95,1,331,16,ESFCTU00004802700025358800000000000000000000EBI011329,118.0,Individual (1),Economy (€75-120)
1331132185491640568,567074870,Vizcaya,Bilbao,43.2591679,-2.9325224,Entire home/apt,144.0,2,34,2025-09-03,4.25,1,310,34,ESFCTU0000480270003060550000000000000000000EBI-030853,144.0,Individual (1),Mid-scale (€120-180)
1333179334746967555,672664689,Vizcaya,Bilbao,43.2588611,-2.9363154,Entire home/apt,159.0,1,28,2025-09-15,3.67,1,323,28,ESFCTU00004802700093538500000000000000000000EBI012052,159.0,Individual (1),Mid-scale (€120-180)
1333206075177400934,179016138,Vizcaya,Bilbao,43.27022504792908,-2.9470566006067367,Entire home/apt,120.0,2,68,2025-09-28,8.0,3,74,68,EBI03266,120.0,Pequeño (2-3),Economy (€75-120)
1342204855256137394,47771159,Vizcaya,Bilbao,43.25770888885627,-2.920477462331712,Entire home/apt,85.0,60,0,,,2,139,0,ESFCNT00004802600020501600000000000000000000000000003,85.0,Pequeño (2-3),Economy (€75-120)
1343335698248130452,418270816,Vizcaya,Bilbao,43.2689245,-2.9289273,Entire home/apt,134.0,1,14,2025-09-10,1.85,18,331,14,Exempt,134.0,Profesional (10+),Mid-scale (€120-180)
1343359958818448776,418270816,Vizcaya,Bilbao,43.2689245,-2.9289273,Entire home/apt,155.0,1,6,2025-09-07,0.88,18,345,6,Exempt,155.0,Profesional (10+),Mid-scale (€120-180)
1343380994614519205,418270816,Vizcaya,Bilbao,43.2689245,-2.9289273,Entire home/apt,155.0,1,3,2025-06-10,0.48,18,326,3,Exempt,155.0,Profesional (10+),Mid-scale (€120-180)
1343389770013970991,418270816,Vizcaya,Bilbao,43.2689245,-2.9289273,Entire home/apt,166.0,1,9,2025-09-13,1.19,18,349,9,Exempt,166.0,Profesional (10+),Mid-scale (€120-180)
1345511655851861241,355500268,Vizcaya,Bilbao,43.2599708033598,-2.933441948968249,Entire home/apt,176.0,2,11,2025-09-10,1.6,16,64,11,ESFCTU00004802200022838300000000000000000000EBI025296,176.0,Profesional (10+),Mid-scale (€120-180)
1348649966463304088,103134123,Vizcaya,Bilbao,43.2520548,-2.9212187,Entire home/apt,102.0,2,16,2025-09-18,3.16,1,75,16,ESFCTU00004802600040117300000000000000000000EBI032021,102.0,Individual (1),Economy (€75-120)
1350802637333791893,677356400,Vizcaya,Bilbao,43.2558878,-2.944776,Entire home/apt,129.0,1,12,2025-07-27,1.71,1,70,12,ESFCTU00004802700057839100000000000000000000EBI028008,129.0,Individual (1),Mid-scale (€120-180)
1351979485483628068,53078816,Vizcaya,Bilbao,43.24933632042789,-2.9176201298832893,Private room,77.0,1,26,2025-09-29,6.29,14,178,26,,77.0,Profesional (10+),Economy (€75-120)
1352071196149211383,677655027,Vizcaya,Bilbao,43.2914726,-2.9713383,Entire home/apt,90.0,1,25,2025-09-23,4.03,1,219,25,ESFCTU00004802600018008500000000000000000000EBI024176,90.0,Individual (1),Economy (€75-120)
1353660263301952777,678068644,Vizcaya,Bilbao,43.25815127073686,-2.92082770370484,Entire home/apt,258.0,1,40,2025-09-28,5.29,1,83,40,ESFCTU00004802600029972500000000000000000000EBI029746,258.0,Individual (1),Upscale (€180-300)
1355986257705499423,9159195,Vizcaya,Bilbao,43.259398578065245,-2.920062281191349,Entire home/apt,91.0,2,1,2025-07-07,0.35,3,226,1,ESFCTU00004802500080887600000000000000000000TBI000728,91.0,Pequeño (2-3),Economy (€75-120)
1356524313351201092,678811588,Vizcaya,Bilbao,43.26377684446462,-2.931673163233558,Entire home/apt,235.0,1,13,2025-09-09,1.95,1,44,13,ESFCTU00004802200009496400000000000000000000EBI012179,235.0,Individual (1),Upscale (€180-300)
1357463221095830512,671858582,Vizcaya,Bilbao,43.25586613696723,-2.9235737186949846,Private room,96.0,1,35,2025-09-09,5.28,2,309,35,Exempt,96.0,Pequeño (2-3),Economy (€75-120)
1357549702516034672,9159195,Vizcaya,Bilbao,43.259880551266434,-2.921187027774104,Entire home/apt,87.0,3,10,2025-08-06,1.73,3,248,10,ESFCTU00004802500080887600000000000000000000TBI000728,87.0,Pequeño (2-3),Economy (€75-120)
1358622300115225800,508702597,Vizcaya,Bilbao,43.26282,-2.92215,Entire home/apt,152.0,1,10,2025-09-06,1.81,4,58,10,ESFCTU00004802600025184600000000000000000000EBI032083,152.0,Mediano (4-10),Mid-scale (€120-180)
1360178489780437807,4723100,Vizcaya,Bilbao,43.2659374,-2.9222531,Entire home/apt,85.0,1,16,2025-09-17,2.81,16,151,16,ESFCTU00004802500054267100000000000000000000EBI032210,85.0,Profesional (10+),Economy (€75-120)
1360705840043985991,678813533,Vizcaya,Bilbao,43.25868,-2.9486,Entire home/apt,166.0,1,20,2025-09-14,2.82,1,330,20,ESFCTU00004802700086996300000000000000000000EBI033192,166.0,Individual (1),Mid-scale (€120-180)
1361739741293455036,680176274,Vizcaya,Bilbao,43.2535134,-2.9175417,Entire home/apt,140.0,3,2,2025-06-01,0.4,1,252,2,EBI03021,140.0,Individual (1),Mid-scale (€120-180)
1362930253627025459,38281127,Vizcaya,Bilbao,43.258409630765314,-2.953381607412111,Private room,72.0,1,0,,,3,363,0,,72.0,Pequeño (2-3),Budget (<€75)
1364347661184589472,4723100,Vizcaya,Bilbao,43.256343,-2.9211161,Entire home/apt,75.0,1,21,2025-09-21,3.73,16,152,21,ESFCTU00004802600053735300000000000000000000EBI019251,75.0,Profesional (10+),Budget (<€75)
1364426652599581348,572935773,Vizcaya,Bilbao,43.270670792658585,-2.957708686974936,Private room,61.0,1,11,2025-08-05,1.8,2,272,11,,61.0,Pequeño (2-3),Budget (<€75)
1368701315008150374,574051508,Vizcaya,Bilbao,43.2586024,-2.9337624,Entire home/apt,256.0,1,37,2025-09-25,5.9,1,86,37,ESFCTU0000480270003847940000000000000000000EBI-031016,256.0,Individual (1),Upscale (€180-300)
1369473820078654159,448787161,Vizcaya,Bilbao,43.25784307632456,-2.933576197266965,Entire home/apt,133.0,2,7,2025-07-18,1.51,1,262,7,ESFCTU00004802700013268500000000000000000000EBI012399,133.0,Individual (1),Mid-scale (€120-180)
1370279608954796552,69923417,Vizcaya,Bilbao,43.2539616172836,-2.9249279419175083,Entire home/apt,165.0,2,41,2025-09-25,6.0,18,316,41,EBI03218,165.0,Profesional (10+),Mid-scale (€120-180)
1371073381685683830,682757266,Vizcaya,Bilbao,43.257852909994114,-2.9271577612573667,Entire home/apt,163.0,1,51,2025-09-26,8.74,1,33,51,ESFCTU00104802600051162900000000000000000000EBI032608,163.0,Individual (1),Mid-scale (€120-180)
1375237623685102133,80982134,Vizcaya,Bilbao,43.25599974284093,-2.923840320790112,Entire home/apt,120.0,2,20,2025-09-26,3.8,6,241,20,ESFCTU00004802600048928700000000000000000000EBI005454,120.0,Mediano (4-10),Economy (€75-120)
1379789731262550260,685009611,Vizcaya,Bilbao,43.2567506,-2.9287738,Entire home/apt,159.0,3,16,2025-09-25,2.57,1,283,16,ESFCTU00004802700030300900000000000000000000EBI032656,159.0,Individual (1),Mid-scale (€120-180)
1380278252497304551,355500268,Vizcaya,Bilbao,43.26091842655936,-2.922369300925105,Entire home/apt,162.0,2,9,2025-09-14,1.65,16,340,9,ESFCTU00004802600029306800000000000000000000EBI032114,162.0,Profesional (10+),Mid-scale (€120-180)
1381229542990294182,671397896,Vizcaya,Bilbao,43.2560444227429,-2.928197560813264,Private room,77.0,1,7,2025-09-10,1.52,53,82,7,ESHFTU00004802700032138600200000000000000000LBI005603,77.0,Profesional (10+),Economy (€75-120)
1381878314524385996,355500268,Vizcaya,Bilbao,43.25144603404559,-2.935909295258853,Entire home/apt,123.0,2,15,2025-09-13,2.66,16,280,15,ESFCTU00004802700049066200000000000000000000EBI028798,123.0,Profesional (10+),Mid-scale (€120-180)
1383947116606490683,588327827,Vizcaya,Bilbao,43.26211,-2.94443,Entire home/apt,188.0,2,4,2025-08-23,1.48,4,66,4,,188.0,Mediano (4-10),Upscale (€180-300)
1383975359249232398,588327827,Vizcaya,Bilbao,43.26195823203926,-2.9439819326749483,Entire home/apt,195.0,2,6,2025-09-14,2.25,4,71,6,,195.0,Mediano (4-10),Upscale (€180-300)
1385567294070920732,671397896,Vizcaya,Bilbao,43.25711628929984,-2.9284444621504364,Private room,79.0,1,0,,,53,70,0,ESHFTU00004802700032138600200000000000000000LBI005603,79.0,Profesional (10+),Economy (€75-120)
1386745118972219839,665376470,Vizcaya,Bilbao,43.25654496128728,-2.9290133654827257,Entire home/apt,126.0,1,1,2025-09-01,1.0,1,316,1,ESFCTU00004802700089639600000000000000000000EBI010605,126.0,Individual (1),Mid-scale (€120-180)
1388854389549737144,49828616,Vizcaya,Bilbao,43.26591,-2.92566,Private room,42.0,1,12,2025-09-04,2.2,6,358,12,,42.0,Mediano (4-10),Budget (<€75)
1389818216517380686,80982134,Vizcaya,Bilbao,43.26014440934216,-2.9240365830887907,Entire home/apt,102.0,14,5,2025-09-09,1.23,6,214,5,ESHFNT00004802600024713900200000000000000000000000002,102.0,Mediano (4-10),Economy (€75-120)
1390515759146108414,69923417,Vizcaya,Bilbao,43.255706783432885,-2.925113185101008,Entire home/apt,170.0,2,12,2025-08-20,2.02,18,338,12,EBI03276,170.0,Profesional (10+),Mid-scale (€120-180)
1390730149615199380,687798596,Vizcaya,Bilbao,43.258800362933535,-2.922334112226963,Entire home/apt,152.0,31,14,2025-09-18,3.65,1,158,14,,152.0,Individual (1),Mid-scale (€120-180)
1391456415034883088,135459830,Vizcaya,Bilbao,43.26510999748832,-2.91382416299946,Entire home/apt,106.0,2,19,2025-09-21,3.45,1,135,19,ESFCTU00004802500004450200000000000000000000EBI020606,106.0,Individual (1),Economy (€75-120)
1392705924060374987,688273121,Vizcaya,Bilbao,43.25822729857518,-2.9375010961439902,Entire home/apt,213.0,1,14,2025-09-02,2.39,1,8,14,ESFCTU00004802700085696300000000000000000000EBI019123,213.0,Individual (1),Upscale (€180-300)
1393576020811046324,582173175,Vizcaya,Bilbao,43.25569091379416,-2.9296363580319693,Private room,27.0,1,19,2025-09-15,3.5,1,280,19,,27.0,Individual (1),Budget (<€75)
1394091182716383658,248601623,Vizcaya,Bilbao,43.26317,-2.9264,Entire home/apt,207.0,1,11,2025-09-22,2.56,6,325,11,ESFCTU00004802200012777800000000000000000000EBI020754,207.0,Mediano (4-10),Upscale (€180-300)
1394708556433319540,688815232,Vizcaya,Bilbao,43.2623380057199,-2.948645075614136,Entire home/apt,237.0,1,4,2025-08-16,1.25,8,308,4,,237.0,Mediano (4-10),Upscale (€180-300)
1394724645337402638,688815232,Vizcaya,Bilbao,43.26225764057335,-2.948915118489112,Entire home/apt,248.0,1,0,,,8,311,0,,248.0,Mediano (4-10),Upscale (€180-300)
1394729216125088556,688815232,Vizcaya,Bilbao,43.26108413159678,-2.948161833615786,Entire home/apt,128.0,1,2,2025-08-26,0.9,8,329,2,,128.0,Mediano (4-10),Mid-scale (€120-180)
1394733950806619057,688815232,Vizcaya,Bilbao,43.2614655,-2.9478067,Entire home/apt,155.0,1,3,2025-08-24,0.6,8,326,3,,155.0,Mediano (4-10),Mid-scale (€120-180)
1394752498583424748,688815232,Vizcaya,Bilbao,43.2614655,-2.9478067,Entire home/apt,283.0,1,0,,,8,286,0,,283.0,Mediano (4-10),Upscale (€180-300)
1394754071021502508,160412156,Vizcaya,Bilbao,43.25639,-2.92326,Entire home/apt,112.0,1,1,2025-08-15,0.64,45,325,1,ESFCTU00004802600027836200000000000000000000EBI013305,112.0,Profesional (10+),Economy (€75-120)
1394755747893468280,688815232,Vizcaya,Bilbao,43.260594936355886,-2.9485490243458115,Entire home/apt,135.0,1,1,2025-09-06,1.0,8,317,1,,135.0,Mediano (4-10),Mid-scale (€120-180)
1394887383567427605,688859570,Vizcaya,Bilbao,43.26952709716901,-2.926686261543644,Entire home/apt,200.0,2,8,2025-08-04,1.74,1,91,8,ESFCTU00004802600024781800000000000000000000EBI014120,200.0,Individual (1),Upscale (€180-300)
1395768582013725301,23028672,Vizcaya,Bilbao,43.2668658,-2.9245696,Entire home/apt,143.0,1,34,2025-09-28,6.07,4,301,34,ESFCTU00004802600041340400000000000000000000EBI032120,143.0,Mediano (4-10),Mid-scale (€120-180)
1395852901308733889,308757294,Vizcaya,Bilbao,43.25668801360559,-2.9232118560031672,Private room,72.0,2,17,2025-09-27,3.36,1,84,17,,72.0,Individual (1),Budget (<€75)
1398594713243806964,493046703,Vizcaya,Bilbao,43.25090303789373,-2.935849139147959,Entire home/apt,169.0,3,0,,,2,49,0,ESFCTU00004802700093150900000000000000000000EBI032306,169.0,Pequeño (2-3),Mid-scale (€120-180)
1399319678897857598,689995666,Vizcaya,Bilbao,43.25269887631522,-2.936958624449029,Entire home/apt,98.0,1,12,2025-09-11,2.2,1,349,12,ESFCTU00004802700003384500000000000000000000EBI015220,98.0,Individual (1),Economy (€75-120)
1399328655322653072,181984676,Vizcaya,Bilbao,43.25689262111817,-2.940671034157276,Entire home/apt,162.0,3,3,2025-06-20,0.6,3,328,3,ESFCTU00004802700005366900000000000000000000EBI032643,162.0,Pequeño (2-3),Mid-scale (€120-180)
1399838163337278322,688815232,Vizcaya,Bilbao,43.26049596691401,-2.948485208998397,Entire home/apt,185.0,1,29,2025-09-12,5.72,8,305,29,,185.0,Mediano (4-10),Upscale (€180-300)
1400090465730098069,564785217,Vizcaya,Bilbao,43.26944158832292,-2.9283281788229942,Entire home/apt,194.0,2,5,2025-08-24,1.14,1,20,5,ESFCTU000048026000354296000000000000000000000EBI06990,194.0,Individual (1),Upscale (€180-300)
1405030078771652499,550521861,Vizcaya,Bilbao,43.2583971,-2.9353922,Entire home/apt,223.0,31,2,2025-08-22,1.02,2,365,2,,223.0,Pequeño (2-3),Upscale (€180-300)
1405145742129459303,671397896,Vizcaya,Bilbao,43.257272550702005,-2.9371064056817957,Entire home/apt,222.0,1,1,2025-08-24,0.79,53,75,1,ESFCTU00004802700046350500000000000000000000EBI027674,222.0,Profesional (10+),Upscale (€180-300)
1408746479912237363,514908187,Vizcaya,Bilbao,43.25708998285643,-2.916310219447602,Private room,77.0,2,4,2025-09-22,0.88,3,176,4,,77.0,Pequeño (2-3),Economy (€75-120)
1409525833436536113,514908187,Vizcaya,Bilbao,43.25656221949894,-2.916977969368571,Private room,69.0,2,6,2025-09-17,1.35,3,176,6,,69.0,Pequeño (2-3),Budget (<€75)
1410654902177127141,550521861,Vizcaya,Bilbao,43.2583971,-2.9353922,Entire home/apt,233.0,31,1,2025-07-31,0.48,2,365,1,,233.0,Pequeño (2-3),Upscale (€180-300)
1410680707181611922,159171486,Vizcaya,Bilbao,43.2659422,-2.93137,Entire home/apt,239.0,2,2,2025-09-19,2.0,1,92,2,ESFCTU00004802200043475300000000000000000000EBI012920,239.0,Individual (1),Upscale (€180-300)
1413913058540665560,146803324,Vizcaya,Bilbao,43.25717788459115,-2.9440357382862987,Private room,640.0,2,1,2025-05-22,0.23,1,365,1,,640.0,Individual (1),Luxury (>€300)
1414321696868311266,693820373,Vizcaya,Bilbao,43.25977747726125,-2.927920694643706,Private room,700.0,2,1,2025-05-22,0.23,1,87,1,,700.0,Individual (1),Luxury (>€300)
1414387486047491028,686701637,Vizcaya,Bilbao,43.27247226337289,-2.9243336195739777,Entire home/apt,909.0,3,7,2025-08-13,1.54,1,82,7,,909.0,Individual (1),Luxury (>€300)
1414470412854791837,69923417,Vizcaya,Bilbao,43.25539,-2.92681,Entire home/apt,118.0,2,0,,,18,115,0,TBI00023,118.0,Profesional (10+),Economy (€75-120)
1415188232532348972,671397896,Vizcaya,Bilbao,43.25537367541789,-2.923972184426469,Entire home/apt,211.0,1,3,2025-08-30,1.36,53,75,3,ESFCTU00004802600033824000000000000000000000EBI032612,211.0,Profesional (10+),Upscale (€180-300)
1415956932208522458,73337322,Vizcaya,Bilbao,43.256350738099805,-2.9292332656066944,Entire home/apt,116.0,2,1,2025-08-11,0.59,1,80,1,,116.0,Individual (1),Economy (€75-120)
1416843156908267637,68289421,Vizcaya,Bilbao,43.26206754973354,-2.945159887045392,Entire home/apt,467.0,2,1,2025-05-22,0.23,1,335,1,,467.0,Individual (1),Luxury (>€300)
1417215063114694208,65619920,Vizcaya,Bilbao,43.2712539,-2.9484225,Entire home/apt,263.0,1,8,2025-09-14,3.0,4,328,8,ESFCTU00004802100001691400000000000000000000EBI033691,263.0,Mediano (4-10),Upscale (€180-300)
1417423556362854162,564145880,Vizcaya,Bilbao,43.26835242405289,-2.920600799948172,Entire home/apt,58.0,2,24,2025-09-21,5.22,1,34,24,ESFCTU00004802500003769600000000000000000000EBI028325,58.0,Individual (1),Budget (<€75)
1417631425855594524,143882458,Vizcaya,Bilbao,43.2612990912704,-2.9148259386420245,Entire home/apt,142.0,2,10,2025-09-04,2.61,1,240,10,ESFCTU00004802500053609000000000000000000000EBI031020,142.0,Individual (1),Mid-scale (€120-180)
1418659420323295923,222463066,Vizcaya,Bilbao,43.25902725761235,-2.897964023264698,Private room,600.0,1,0,,,10,84,0,,600.0,Mediano (4-10),Luxury (>€300)
1418684402209982426,374404690,Vizcaya,Bilbao,43.25268324465254,-2.9373222380366744,Shared room,405.0,1,0,,,1,365,0,,405.0,Individual (1),Luxury (>€300)
1419023321618371971,10776801,Vizcaya,Bilbao,43.256218,-2.922617,Entire home/apt,177.0,1,7,2025-09-25,1.96,3,141,7,ESFCTU00004802600033503400000000000000000000EBI007908,177.0,Pequeño (2-3),Mid-scale (€120-180)
1419390774491451805,185672653,Vizcaya,Bilbao,43.26076500000001,-2.9300173,Private room,900.0,1,0,,,1,107,0,,900.0,Individual (1),Luxury (>€300)
1419434750776918526,128529302,Vizcaya,Bilbao,43.25550158703957,-2.938143160475152,Private room,520.0,1,0,,,1,364,0,,520.0,Individual (1),Luxury (>€300)
1419521219072172834,69923417,Vizcaya,Bilbao,43.25473,-2.93026,Entire home/apt,184.0,2,6,2025-09-25,1.55,18,345,6,EBI03278,184.0,Profesional (10+),Upscale (€180-300)
1419553903905038303,269829271,Vizcaya,Bilbao,43.26636,-2.91832,Entire home/apt,144.0,1,49,2025-09-15,11.14,3,244,49,ESFCTU00004802500005401300000000000000000000EBI022530,144.0,Pequeño (2-3),Mid-scale (€120-180)
1420037461863554325,215431953,Vizcaya,Bilbao,43.28144161816017,-2.9621517148267205,Private room,400.0,1,1,2025-05-22,0.23,1,363,1,,400.0,Individual (1),Luxury (>€300)
1420110164016874534,452908474,Vizcaya,Bilbao,43.27758253062794,-2.9617527205561807,Private room,80.0,2,0,,,1,360,0,,80.0,Individual (1),Economy (€75-120)
1420143262569916839,11296499,Vizcaya,Bilbao,43.269171980812615,-2.9552031668543384,Private room,56.0,1,0,,,16,77,0,,56.0,Profesional (10+),Budget (<€75)
1420147269391562150,695243587,Vizcaya,Bilbao,43.25014,-2.94728,Private room,155.0,1,0,,,1,268,0,,155.0,Individual (1),Mid-scale (€120-180)
1420169854896025772,212767836,Vizcaya,Bilbao,43.2570366,-2.9180166,Private room,31.0,1,6,2025-09-10,1.57,4,37,6,,31.0,Mediano (4-10),Budget (<€75)
1420210594343829764,112856279,Vizcaya,Bilbao,43.27682857470421,-2.950916535546736,Private room,400.0,1,0,,,1,365,0,,400.0,Individual (1),Luxury (>€300)
1420387577526802574,44677088,Vizcaya,Bilbao,43.25857676918959,-2.917943017513738,Private room,800.0,1,0,,,1,365,0,,800.0,Individual (1),Luxury (>€300)
1420839617064489316,13616057,Vizcaya,Bilbao,43.25461315125039,-2.928433047861872,Private room,340.0,2,1,2025-05-22,0.23,2,83,1,,340.0,Pequeño (2-3),Luxury (>€300)
1421026968744861284,11296499,Vizcaya,Bilbao,43.26938361317249,-2.955604320653672,Private room,151.0,1,0,,,16,93,0,,151.0,Profesional (10+),Mid-scale (€120-180)
1421058313999271216,356532178,Vizcaya,Bilbao,43.24942496611196,-2.9182608425617214,Private room,443.0,1,0,,,2,365,0,,443.0,Pequeño (2-3),Luxury (>€300)
1421088470022817046,579161119,Vizcaya,Bilbao,43.26270592676056,-2.9432002184351607,Private room,1200.0,1,0,,,1,365,0,,1200.0,Individual (1),Luxury (>€300)
1421120723635059723,695489655,Vizcaya,Bilbao,43.24844032561939,-2.94934184165437,Private room,320.0,1,0,,,1,364,0,,320.0,Individual (1),Luxury (>€300)
1421160697782549338,171272003,Vizcaya,Bilbao,43.2663715539288,-2.9316191321770004,Private room,160.0,1,1,2025-05-22,0.23,1,362,1,,160.0,Individual (1),Mid-scale (€120-180)
1421351154367319454,514908187,Vizcaya,Bilbao,43.25880778527817,-2.9182513236275915,Private room,66.0,2,5,2025-09-13,1.9,3,168,5,,66.0,Pequeño (2-3),Budget (<€75)
1421475942759783065,116436610,Vizcaya,Bilbao,43.25744603802494,-2.9322793761568047,Private room,649.0,1,0,,,1,365,0,,649.0,Individual (1),Luxury (>€300)
